date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,showers,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,year,month,day,hour
2022-01-01,11.0215,93.0,8.542295,0.0,0.0,0.0,0.0,1019.9,1018.79724,7.0,16.981165,212.00534,51.12,0.0,2022,1,1,0
2022-01-01,10.5215,95.0,8.32338,0.0,0.0,0.0,0.0,1019.7,1018.5955,19.0,14.707222,201.54105,43.56,0.0,2022,1,1,1
2022-01-01,10.721499,96.0,8.677092,0.0,0.0,0.0,0.0,1019.8,1018.6961,100.0,14.345898,197.52567,39.96,0.0,2022,1,1,2
2022-01-01,11.0715,97.0,9.138726,0.0,0.0,0.0,0.0,1019.7,1018.59784,100.0,14.587776,195.75124,42.12,0.0,2022,1,1,3
2022-01-01,11.221499,96.0,8.969191,0.0,0.0,0.0,0.0,1019.5,1018.39825,100.0,16.766108,194.93147,49.32,0.0,2022,1,1,4
2022-01-01,11.0715,96.0,8.27982,0.0,0.0,0.0,0.0,1018.9,1017.7987,100.0,20.163212,181.02301,54.719997,0.0,2022,1,1,5
2022-01-01,10.8215,97.0,7.582532,0.0,0.0,0.0,0.0,1018.3,1017.198,100.0,23.042812,180.89516,57.96,0.0,2022,1,1,6
2022-01-01,11.2715,95.0,7.9874973,0.0,0.0,0.0,0.0,1017.9,1016.8004,100.0,23.623243,187.88304,61.920002,0.0,2022,1,1,7
2022-01-01,11.221499,95.0,7.5297194,0.0,0.0,0.0,0.0,1017.6,1016.5003,100.0,26.319422,183.13629,60.479996,0.0,2022,1,1,8
2022-01-01,11.2715,93.0,7.4260616,0.0,0.0,0.0,0.0,1017.9,1016.8004,100.0,26.836306,186.93425,64.799995,1.0,2022,1,1,9
2022-01-01,11.6215,89.0,7.8569946,0.0,0.0,0.0,0.0,1017.7,1016.6018,100.0,25.671307,194.62091,64.439995,1.0,2022,1,1,10
2022-01-01,12.3215,84.0,8.048492,0.0,0.0,0.0,0.0,1017.6,1016.50476,100.0,28.820242,200.47237,62.639996,1.0,2022,1,1,11
2022-01-01,13.4215,78.0,9.432913,0.0,0.0,0.0,0.0,1016.9,1015.8097,100.0,26.807312,202.08722,55.079998,1.0,2022,1,1,12
2022-01-01,13.6715,78.0,9.815249,0.0,0.0,0.0,0.0,1016.9,1015.81067,91.0,26.368616,212.17119,56.88,1.0,2022,1,1,13
2022-01-01,13.3215,80.0,9.940227,0.0,0.0,0.0,0.0,1016.3,1015.2101,100.0,23.18579,205.76927,52.56,1.0,2022,1,1,14
2022-01-01,12.6215,83.0,8.791384,0.0,0.0,0.0,0.0,1016.0,1014.9075,100.0,26.00486,201.94876,59.399998,1.0,2022,1,1,15
2022-01-01,12.3715,84.0,9.121739,0.0,0.0,0.0,0.0,1015.4,1014.3072,100.0,21.897945,207.40749,52.56,0.0,2022,1,1,16
2022-01-01,12.221499,89.0,9.1532955,0.0,0.0,0.0,0.0,1015.6,1014.50635,100.0,22.065973,213.6901,54.719997,0.0,2022,1,1,17
2022-01-01,11.9215,91.0,9.152518,0.0,0.0,0.0,0.0,1015.5,1014.4055,100.0,20.08916,216.25392,48.6,0.0,2022,1,1,18
2022-01-01,11.9215,92.0,9.383548,0.0,0.0,0.0,0.0,1015.3,1014.2057,100.0,18.837322,206.0753,45.0,0.0,2022,1,1,19
2022-01-01,12.221499,90.0,9.391111,0.0,0.0,0.0,0.0,1015.6,1014.50635,100.0,20.774214,207.89719,46.8,0.0,2022,1,1,20
2022-01-01,12.5215,90.0,10.014317,0.0,0.0,0.0,0.0,1014.7,1013.6085,100.0,19.164717,208.00908,40.68,0.0,2022,1,1,21
2022-01-01,12.721499,87.0,9.807608,0.0,0.0,0.0,0.0,1014.4,1013.3096,100.0,21.313093,217.45065,42.839996,0.0,2022,1,1,22
2022-01-01,12.6715,89.0,9.834292,0.0,0.0,0.0,0.0,1014.4,1013.3096,100.0,21.385939,216.09837,45.0,0.0,2022,1,1,23
2022-01-02,12.3215,93.0,9.755079,0.0,0.0,0.0,0.0,1013.2,1012.10956,100.0,20.188908,201.99118,45.719997,0.0,2022,1,2,0
2022-01-02,12.2715,94.0,9.32495,0.1,0.1,0.0,0.0,1012.4,1011.3102,100.0,23.03156,204.96275,43.199997,0.0,2022,1,2,1
2022-01-02,12.3715,93.0,9.297525,0.1,0.1,0.0,0.0,1011.6,1010.5112,100.0,23.773632,212.00534,46.8,0.0,2022,1,2,2
2022-01-02,12.4215,91.0,9.511641,0.0,0.0,0.0,0.0,1010.6,1009.5127,100.0,22.065973,213.6901,44.28,0.0,2022,1,2,3
2022-01-02,12.3215,90.0,9.0973625,0.0,0.0,0.0,0.0,1009.9,1008.8131,100.0,23.675304,208.12364,42.839996,0.0,2022,1,2,4
2022-01-02,12.221499,89.0,8.934605,0.0,0.0,0.0,0.0,1009.3,1008.21313,100.0,23.565569,214.41843,46.44,0.0,2022,1,2,5
2022-01-02,12.221499,85.0,7.958769,0.1,0.1,0.0,0.0,1008.7,1007.6138,100.0,28.90107,219.44002,56.88,0.0,2022,1,2,6
2022-01-02,11.9215,85.0,7.469122,0.2,0.2,0.0,0.0,1008.3,1007.21326,100.0,29.6383,229.92717,55.079998,0.0,2022,1,2,7
2022-01-02,12.0715,82.0,7.508381,0.0,0.0,0.0,0.0,1008.5,1007.41364,100.0,29.671074,234.38142,56.88,0.0,2022,1,2,8
2022-01-02,11.721499,82.0,6.89909,0.0,0.0,0.0,0.0,1009.5,1008.411,48.0,30.821552,247.32861,48.6,1.0,2022,1,2,9
2022-01-02,11.9215,78.0,7.363489,0.0,0.0,0.0,0.0,1009.9,1008.8115,70.0,28.03612,245.73871,47.88,1.0,2022,1,2,10
2022-01-02,11.971499,81.0,7.914875,0.0,0.0,0.0,0.0,1010.0,1008.91144,0.0,25.683926,238.76085,47.16,1.0,2022,1,2,11
2022-01-02,11.8215,80.0,7.5784903,0.0,0.0,0.0,0.0,1009.6,1008.5115,100.0,26.36616,235.0079,46.8,1.0,2022,1,2,12
2022-01-02,11.7715,79.0,7.2283287,0.0,0.0,0.0,0.0,1009.0,1007.9119,100.0,28.00837,232.83543,49.68,1.0,2022,1,2,13
2022-01-02,11.8215,77.0,7.4336796,0.0,0.0,0.0,0.0,1008.5,1007.41266,100.0,26.368616,231.09586,52.92,1.0,2022,1,2,14
2022-01-02,11.3215,80.0,7.2222195,0.2,0.0,0.2,0.0,1008.0,1006.91144,100.0,24.522314,229.76372,51.839996,1.0,2022,1,2,15
2022-01-02,11.221499,82.0,6.31374,0.3,0.10000001,0.2,0.0,1007.1,1006.01166,100.0,30.532158,217.8158,45.36,0.0,2022,1,2,16
2022-01-02,11.4215,78.0,4.8110476,1.2,1.0,0.2,0.0,1006.5,1005.41327,100.0,41.26831,246.342,57.239998,0.0,2022,1,2,17
2022-01-02,10.2715,83.0,4.963216,0.7,0.5,0.2,0.0,1007.3,1006.20795,100.0,31.983318,258.31067,61.56,0.0,2022,1,2,18
2022-01-02,10.2715,78.0,4.837899,0.0,0.0,0.0,0.0,1008.0,1006.9072,100.0,31.353085,254.68712,57.96,0.0,2022,1,2,19
2022-01-02,9.721499,78.0,4.0773945,0.0,0.0,0.0,0.0,1008.6,1007.5044,8.0,31.956968,247.47939,60.839996,0.0,2022,1,2,20
2022-01-02,9.471499,80.0,3.770996,0.0,0.0,0.0,0.0,1008.9,1007.80316,0.0,32.535713,245.13632,62.279995,0.0,2022,1,2,21
2022-01-02,9.221499,81.0,3.5506196,0.0,0.0,0.0,0.0,1009.3,1008.2017,1.0,32.23357,249.74345,58.679996,0.0,2022,1,2,22
2022-01-02,9.2715,79.0,3.3951612,0.0,0.0,0.0,0.0,1009.8,1008.70154,57.0,33.161064,249.00706,59.76,0.0,2022,1,2,23
2022-01-03,9.6215,77.0,3.6215134,0.0,0.0,0.0,0.0,1010.0,1008.9025,100.0,33.96233,248.87521,58.32,0.0,2022,1,3,0
2022-01-03,9.6215,75.0,3.294723,0.0,0.0,0.0,0.0,1009.8,1008.70276,100.0,35.632725,251.74802,57.6,0.0,2022,1,3,1
2022-01-03,9.6715,76.0,3.8642998,0.0,0.0,0.0,0.0,1009.8,1008.70276,100.0,32.427986,247.13545,59.039997,0.0,2022,1,3,2
2022-01-03,9.9215,72.0,3.5594926,0.0,0.0,0.0,0.0,1009.6,1008.5043,100.0,35.43578,249.17137,57.6,0.0,2022,1,3,3
2022-01-03,9.7715,74.0,4.0837536,0.0,0.0,0.0,0.0,1009.3,1008.204,100.0,31.178993,238.69594,56.519997,0.0,2022,1,3,4
2022-01-03,8.8215,79.0,3.2227283,0.0,0.0,0.0,0.0,1009.7,1008.59973,0.0,30.599998,244.94241,54.719997,0.0,2022,1,3,5
2022-01-03,8.6715,83.0,3.5040889,0.0,0.0,0.0,0.0,1008.9,1007.80005,48.0,28.496904,243.75871,51.839996,0.0,2022,1,3,6
2022-01-03,8.4215,83.0,3.3400617,0.0,0.0,0.0,0.0,1008.5,1007.3995,9.0,27.534704,244.44008,54.0,0.0,2022,1,3,7
2022-01-03,8.1715,86.0,3.5521693,0.0,0.0,0.0,0.0,1008.2,1007.0989,6.0,24.774696,234.46223,56.88,0.0,2022,1,3,8
2022-01-03,8.7715,82.0,3.92737,0.0,0.0,0.0,0.0,1008.4,1007.30084,100.0,26.161375,235.65384,56.16,1.0,2022,1,3,9
2022-01-03,9.471499,80.0,4.7063713,0.0,0.0,0.0,0.0,1008.2,1007.1039,0.0,26.121714,240.25522,54.36,1.0,2022,1,3,10
2022-01-03,9.8715,79.0,4.873474,0.0,0.0,0.0,0.0,1007.9,1006.8058,100.0,28.04305,240.80261,52.199997,1.0,2022,1,3,11
2022-01-03,10.0715,79.0,5.398694,0.0,0.0,0.0,0.0,1007.3,1006.20703,100.0,26.121714,240.25522,48.6,1.0,2022,1,3,12
2022-01-03,9.7715,80.0,5.380599,0.0,0.0,0.0,0.0,1006.8,1005.7067,100.0,24.014996,246.12471,47.16,1.0,2022,1,3,13
2022-01-03,9.8715,79.0,5.7917204,0.0,0.0,0.0,0.0,1006.0,1004.90784,100.0,21.746502,250.6651,46.079998,1.0,2022,1,3,14
2022-01-03,9.5715,80.0,5.8107786,0.0,0.0,0.0,0.0,1005.6,1004.507,100.0,19.386593,248.19853,44.639996,1.0,2022,1,3,15
2022-01-03,9.1715,82.0,5.331273,0.0,0.0,0.0,0.0,1005.1,1004.00604,100.0,19.881649,238.32457,47.16,0.0,2022,1,3,16
2022-01-03,8.8715,82.0,5.0503826,0.0,0.0,0.0,0.0,1004.5,1003.40576,100.0,19.296135,233.3438,46.44,0.0,2022,1,3,17
2022-01-03,8.6215,84.0,4.9639425,0.0,0.0,0.0,0.0,1004.1,1003.0052,100.0,18.335276,226.5911,45.36,0.0,2022,1,3,18
2022-01-03,8.2715,87.0,5.097825,0.0,0.0,0.0,0.0,1003.5,1002.40436,100.0,15.273505,224.9999,44.28,0.0,2022,1,3,19
2022-01-03,7.8215,90.0,4.657552,0.0,0.0,0.0,0.0,1003.0,1001.9032,100.0,15.281989,223.09087,44.639996,0.0,2022,1,3,20
2022-01-03,7.7215,92.0,4.497779,0.0,0.0,0.0,0.0,1002.4,1001.3033,100.0,16.039202,224.09071,43.56,0.0,2022,1,3,21
2022-01-03,7.9214997,92.0,4.628358,0.0,0.0,0.0,0.0,1002.0,1000.90466,100.0,16.831684,228.46832,43.92,0.0,2022,1,3,22
2022-01-03,7.7714996,92.0,4.6402044,0.0,0.0,0.0,0.0,1001.3,1000.20483,100.0,15.484185,234.46223,41.399998,0.0,2022,1,3,23
2022-01-04,7.5715,93.0,4.662939,0.0,0.0,0.0,0.0,1000.4,999.3049,100.0,13.891522,238.78166,40.32,0.0,2022,1,4,0
2022-01-04,7.4214997,94.0,4.658351,0.0,0.0,0.0,0.0,999.4,998.3056,100.0,12.904882,239.85869,38.519997,0.0,2022,1,4,1
2022-01-04,7.3215,93.0,4.545021,0.0,0.0,0.0,0.0,998.6,997.50586,100.0,12.594856,239.03632,35.28,0.0,2022,1,4,2
2022-01-04,7.3215,93.0,4.389536,0.0,0.0,0.0,0.0,998.1,997.0064,100.0,13.661038,251.56496,34.56,0.0,2022,1,4,3
2022-01-04,7.4214997,91.0,4.3314857,0.0,0.0,0.0,0.0,997.5,996.4077,100.0,14.408997,257.00537,31.68,0.0,2022,1,4,4
2022-01-04,7.1215,92.0,4.3620195,0.0,0.0,0.0,0.0,996.7,995.6074,100.0,11.928989,264.80566,27.72,0.0,2022,1,4,5
2022-01-04,6.9214997,94.0,4.1817665,0.0,0.0,0.0,0.0,996.5,995.4067,100.0,11.966953,276.91113,27.72,0.0,2022,1,4,6
2022-01-04,6.6215,94.0,3.827258,0.0,0.0,0.0,0.0,996.5,995.4057,100.0,11.885453,271.73566,25.919998,0.0,2022,1,4,7
2022-01-04,6.3715,94.0,3.3257384,0.0,0.0,0.0,0.0,997.1,996.0037,100.0,13.237039,292.3802,26.28,0.0,2022,1,4,8
2022-01-04,6.2714996,95.0,3.0254903,0.0,0.0,0.0,0.0,997.6,996.5029,100.0,14.689588,323.97253,23.039999,1.0,2022,1,4,9
2022-01-04,6.6215,90.0,2.482975,0.0,0.0,0.0,0.0,998.6,997.50336,100.0,20.172853,357.95462,25.56,1.0,2022,1,4,10
2022-01-04,4.1215,95.0,-0.9467137,0.0,0.0,0.0,0.0,999.4,998.29254,100.0,24.187069,4.267821,36.0,1.0,2022,1,4,11
2022-01-04,3.2715,95.0,-1.4308808,0.0,0.0,0.0,0.0,999.7,998.58875,100.0,20.598795,5.013036,34.2,1.0,2022,1,4,12
2022-01-04,4.1714997,86.0,-0.3680792,0.1,0.099,0.0,0.00070000003,1000.0,998.8921,100.0,18.861387,346.75946,27.359999,1.0,2022,1,4,13
2022-01-04,4.8715,74.0,-0.020504951,0.0,0.0,0.0,0.0,1000.2,999.0947,100.0,19.652176,331.55716,28.08,1.0,2022,1,4,14
2022-01-04,4.3215,72.0,-0.83558154,0.0,0.0,0.0,0.0,1000.5,999.3923,100.0,20.497883,329.38147,32.039997,1.0,2022,1,4,15
2022-01-04,3.6215,71.0,-1.8780241,0.0,0.0,0.0,0.0,1001.2,1000.0886,100.0,21.9718,325.0079,36.0,0.0,2022,1,4,16
2022-01-04,2.8215,75.0,-2.1132653,0.0,0.0,0.0,0.0,1001.5,1000.3848,100.0,18.075441,315.80682,37.079998,0.0,2022,1,4,17
2022-01-04,2.6715,77.0,-2.3066943,0.0,0.0,0.0,0.0,1002.2,1001.0835,100.0,18.58451,301.53473,40.32,0.0,2022,1,4,18
2022-01-04,2.2215002,80.0,-3.3119304,0.0,0.0,0.0,0.0,1002.9,1001.7812,49.0,22.476227,301.90805,43.199997,0.0,2022,1,4,19
2022-01-04,1.9714999,73.0,-4.131181,0.0,0.0,0.0,0.0,1003.5,1002.37915,10.0,24.962307,303.23172,46.8,0.0,2022,1,4,20
2022-01-04,1.7214999,75.0,-4.185444,0.0,0.0,0.0,0.0,1003.9,1002.7778,0.0,23.73271,292.28564,50.399998,0.0,2022,1,4,21
2022-01-04,1.8715,76.0,-4.267,0.0,0.0,0.0,0.0,1004.1,1002.9781,0.0,25.620771,289.70807,52.56,0.0,2022,1,4,22
2022-01-04,2.1215,76.0,-4.547529,0.0,0.0,0.0,0.0,1004.4,1003.27875,6.0,29.487053,287.7714,54.36,0.0,2022,1,4,23
2022-01-05,2.1215,77.0,-4.688786,0.0,0.0,0.0,0.0,1004.5,1003.37866,5.0,30.625402,287.79608,55.8,0.0,2022,1,5,0
2022-01-05,1.9714999,79.0,-4.9450827,0.0,0.0,0.0,0.0,1004.5,1003.37805,6.0,31.550869,286.5741,56.519997,0.0,2022,1,5,1
2022-01-05,2.0215,80.0,-5.044815,0.0,0.0,0.0,0.0,1004.9,1003.77795,6.0,32.79361,287.24155,59.039997,0.0,2022,1,5,2
2022-01-05,2.0215,81.0,-5.052406,0.0,0.0,0.0,0.0,1005.2,1004.07764,6.0,33.014175,288.43503,60.120003,0.0,2022,1,5,3
2022-01-05,2.0215,82.0,-5.030691,0.0,0.0,0.0,0.0,1005.7,1004.5771,11.0,33.033802,290.40997,60.120003,0.0,2022,1,5,4
2022-01-05,2.3215,81.0,-4.6328783,0.0,0.0,0.0,0.0,1006.1,1004.9778,6.0,32.489872,291.4478,60.839996,0.0,2022,1,5,5
2022-01-05,2.6215,82.0,-4.274962,0.0,0.0,0.0,0.0,1006.8,1005.67834,6.0,32.569557,293.4481,60.839996,0.0,2022,1,5,6
2022-01-05,2.7215002,84.0,-3.8948898,0.0,0.0,0.0,0.0,1007.5,1006.3778,6.0,31.106167,293.89517,59.039997,0.0,2022,1,5,7
2022-01-05,2.7215002,85.0,-3.7791533,0.0,0.0,0.0,0.0,1008.4,1007.27686,13.0,30.489683,292.93213,57.239998,0.0,2022,1,5,8
2022-01-05,2.9715002,83.0,-3.3019404,0.0,0.0,0.0,0.0,1009.5,1008.3765,9.0,28.84047,294.32556,54.0,1.0,2022,1,5,9
2022-01-05,3.7715,80.0,-2.338194,0.0,0.0,0.0,0.0,1010.3,1009.17914,5.0,28.01531,295.90643,47.88,1.0,2022,1,5,10
2022-01-05,4.5715,77.0,-1.4518228,0.0,0.0,0.0,0.0,1011.2,1010.0814,6.0,27.698954,297.8972,43.199997,1.0,2022,1,5,11
2022-01-05,5.2215,74.0,-0.7247908,0.0,0.0,0.0,0.0,1011.9,1010.78314,5.0,27.257967,303.6901,39.96,1.0,2022,1,5,12
2022-01-05,5.5214996,72.0,-0.27723193,0.0,0.0,0.0,0.0,1012.5,1011.38367,6.0,26.14403,308.2902,37.8,1.0,2022,1,5,13
2022-01-05,5.4214997,71.0,-0.13990164,0.0,0.0,0.0,0.0,1012.9,1011.7829,7.0,24.195107,313.19128,36.719997,1.0,2022,1,5,14
2022-01-05,4.9214997,70.0,-0.6335585,0.0,0.0,0.0,0.0,1013.9,1012.7796,7.0,23.424908,313.7547,38.88,1.0,2022,1,5,15
2022-01-05,3.8215,73.0,-1.4157066,0.0,0.0,0.0,0.0,1014.8,1013.67413,9.0,20.746122,321.34018,39.239998,1.0,2022,1,5,16
2022-01-05,3.4215,75.0,-1.7312024,0.0,0.0,0.0,0.0,1015.6,1014.4717,18.0,20.150354,318.62158,39.239998,0.0,2022,1,5,17
2022-01-05,4.5214996,72.0,-0.8485701,0.0,0.0,0.0,0.0,1016.1,1014.9756,100.0,22.159746,313.0251,38.519997,0.0,2022,1,5,18
2022-01-05,4.4715,72.0,-0.61853147,0.0,0.0,0.0,0.0,1016.8,1015.67444,100.0,20.188908,320.0637,36.719997,0.0,2022,1,5,19
2022-01-05,4.4214997,73.0,-0.31807947,0.0,0.0,0.0,0.0,1017.2,1016.07404,100.0,17.935081,321.51978,33.12,0.0,2022,1,5,20
2022-01-05,4.0215,75.0,-0.55935025,0.0,0.0,0.0,0.0,1017.8,1016.67175,100.0,16.831684,311.53168,30.599998,0.0,2022,1,5,21
2022-01-05,2.0715,85.0,-2.5021913,0.0,0.0,0.0,0.0,1018.5,1017.36304,7.0,16.595179,310.60123,31.319998,0.0,2022,1,5,22
2022-01-05,1.4714999,84.0,-3.095457,0.0,0.0,0.0,0.0,1019.1,1017.9598,12.0,15.782622,315.0001,30.239998,0.0,2022,1,5,23
2022-01-06,0.9215,86.0,-3.417494,0.0,0.0,0.0,0.0,1019.3,1018.15735,5.0,14.003028,316.04153,25.199999,0.0,2022,1,6,0
2022-01-06,0.6215,86.0,-3.8335695,0.0,0.0,0.0,0.0,1019.4,1018.256,6.0,14.512064,316.00497,24.48,0.0,2022,1,6,1
2022-01-06,0.3215,86.0,-4.10308,0.0,0.0,0.0,0.0,1019.4,1018.25476,5.0,14.021525,311.87778,23.4,0.0,2022,1,6,2
2022-01-06,0.22150001,86.0,-3.9536915,0.0,0.0,0.0,0.0,1019.2,1018.0546,5.0,12.218805,315.0001,19.8,0.0,2022,1,6,3
2022-01-06,0.1715,85.0,-3.910211,0.0,0.0,0.0,0.0,1019.1,1017.9544,6.0,11.384198,304.69522,15.4800005,0.0,2022,1,6,4
2022-01-06,0.1215,84.0,-3.8890085,0.0,0.0,0.0,0.0,1019.1,1017.9541,5.0,10.703569,289.6539,12.959999,0.0,2022,1,6,5
2022-01-06,-0.028499998,85.0,-3.7899265,0.0,0.0,0.0,0.0,1019.3,1018.15326,6.0,9.007196,272.29056,9.36,0.0,2022,1,6,6
2022-01-06,0.021500003,85.0,-3.7827973,0.0,0.0,0.0,0.0,1019.2,1018.05365,5.0,9.346143,254.3577,11.159999,0.0,2022,1,6,7
2022-01-06,0.1215,86.0,-3.7995353,0.0,0.0,0.0,0.0,1019.4,1018.2538,5.0,10.383987,236.3099,13.32,0.0,2022,1,6,8
2022-01-06,0.8715,86.0,-2.9986405,0.0,0.0,0.0,0.0,1019.6,1018.45667,5.0,10.739832,230.44037,22.319998,1.0,2022,1,6,9
2022-01-06,2.4215,79.0,-1.7965817,0.0,0.0,0.0,0.0,1019.1,1017.9636,6.0,13.479583,214.11452,27.0,1.0,2022,1,6,10
2022-01-06,3.7215002,72.0,-1.098319,0.0,0.0,0.0,0.0,1018.4,1017.2699,6.0,17.595861,210.76265,31.68,1.0,2022,1,6,11
2022-01-06,4.4214997,67.0,-0.8144686,0.0,0.0,0.0,0.0,1017.3,1016.1739,27.0,20.140705,204.27443,34.2,1.0,2022,1,6,12
2022-01-06,4.6215,69.0,-0.57584214,0.0,0.0,0.0,0.0,1016.4,1015.27563,100.0,20.46941,203.86018,37.8,1.0,2022,1,6,13
2022-01-06,5.1215,70.0,-0.14653778,0.0,0.0,0.0,0.0,1015.4,1014.27893,100.0,21.659916,201.4478,42.12,1.0,2022,1,6,14
2022-01-06,5.5214996,74.0,-0.043902397,0.0,0.0,0.0,0.0,1014.3,1013.1817,100.0,24.975283,195.03787,46.8,1.0,2022,1,6,15
2022-01-06,6.0715,75.0,0.3863058,0.0,0.0,0.0,0.0,1012.8,1011.6856,100.0,26.64,198.92474,50.76,1.0,2022,1,6,16
2022-01-06,6.2215,80.0,0.07703066,0.0,0.0,0.0,0.0,1011.8,1010.6873,100.0,31.09575,200.32323,54.36,0.0,2022,1,6,17
2022-01-06,5.9715,84.0,-0.48554087,0.4,0.4,0.0,0.0,1011.5,1010.38635,100.0,33.818928,207.92888,56.16,0.0,2022,1,6,18
2022-01-06,5.4214997,92.0,-1.2709208,0.9,0.9,0.0,0.0,1010.7,1009.5853,100.0,36.44722,200.22495,59.76,0.0,2022,1,6,19
2022-01-06,5.7714996,93.0,-0.738667,0.6,0.6,0.0,0.0,1009.9,1008.78754,100.0,35.900864,201.16133,61.199997,0.0,2022,1,6,20
2022-01-06,6.3715,91.0,-0.01455307,0.8,0.8,0.0,0.0,1009.3,1008.1903,100.0,35.455887,203.9625,64.799995,0.0,2022,1,6,21
2022-01-06,7.2714996,89.0,1.0507512,0.1,0.1,0.0,0.0,1008.9,1007.7946,100.0,35.16225,222.5104,53.28,0.0,2022,1,6,22
2022-01-06,6.5214996,90.0,2.089816,0.1,0.0,0.1,0.0,1008.7,1007.59174,53.0,22.039528,231.63248,49.32,0.0,2022,1,6,23
2022-01-07,5.8715,88.0,1.2578421,0.0,0.0,0.0,0.0,1008.7,1007.5892,88.0,21.933426,246.80138,51.48,0.0,2022,1,7,0
2022-01-07,5.1714997,89.0,0.46360397,0.0,0.0,0.0,0.0,1008.6,1007.4864,8.0,21.868332,249.77505,54.36,0.0,2022,1,7,1
2022-01-07,5.3215,86.0,0.44295454,0.0,0.0,0.0,0.0,1008.5,1007.38715,100.0,22.59699,247.52052,54.719997,0.0,2022,1,7,2
2022-01-07,4.6215,86.0,-0.54290247,0.0,0.0,0.0,0.0,1008.1,1006.9848,44.0,23.686249,245.77226,53.28,0.0,2022,1,7,3
2022-01-07,4.3715,84.0,-1.1771116,0.0,0.0,0.0,0.0,1008.1,1006.9838,13.0,25.620771,252.838,54.719997,0.0,2022,1,7,4
2022-01-07,4.5214996,81.0,-1.0392284,0.0,0.0,0.0,0.0,1008.1,1006.98444,100.0,25.277023,252.5972,54.0,0.0,2022,1,7,5
2022-01-07,4.2215,80.0,-1.5332906,0.0,0.0,0.0,0.0,1008.0,1006.88324,100.0,26.072052,252.3155,52.92,0.0,2022,1,7,6
2022-01-07,4.0215,80.0,-1.7204733,0.0,0.0,0.0,0.0,1008.0,1006.8826,100.0,25.764534,254.60439,54.0,0.0,2022,1,7,7
2022-01-07,3.7715,82.0,-1.8899372,0.0,0.0,0.0,0.0,1008.2,1007.0815,100.0,25.323128,255.17348,51.12,0.0,2022,1,7,8
2022-01-07,3.9715002,82.0,-1.5508318,0.0,0.0,0.0,0.0,1008.5,1007.3817,100.0,24.590923,252.09546,49.32,1.0,2022,1,7,9
2022-01-07,4.5214996,80.0,-1.3685215,0.0,0.0,0.0,0.0,1008.8,1007.68365,100.0,27.333935,257.06195,47.519997,1.0,2022,1,7,10
2022-01-07,4.9715,78.0,-1.0985413,0.0,0.0,0.0,0.0,1008.8,1007.6856,99.0,28.66694,262.78583,43.56,1.0,2022,1,7,11
2022-01-07,5.3215,70.0,-1.2731142,0.0,0.0,0.0,0.0,1008.7,1007.5869,6.0,30.962095,269.3338,45.36,1.0,2022,1,7,12
2022-01-07,5.3715,71.0,-0.71708584,0.0,0.0,0.0,0.0,1008.4,1007.2876,6.0,27.757376,267.02634,44.28,1.0,2022,1,7,13
2022-01-07,5.2215,71.0,-0.36307955,0.0,0.0,0.0,0.0,1008.1,1006.9873,7.0,24.144165,267.43628,39.96,1.0,2022,1,7,14
2022-01-07,4.7714996,73.0,-0.888741,0.0,0.0,0.0,0.0,1008.7,1007.5848,100.0,24.609364,264.1227,42.839996,1.0,2022,1,7,15
2022-01-07,3.9215,77.0,-0.9478483,0.0,0.0,0.0,0.0,1008.5,1007.3815,95.0,19.09358,267.83896,37.44,1.0,2022,1,7,16
2022-01-07,3.6715,80.0,-0.6836128,0.0,0.0,0.0,0.0,1008.5,1007.38055,100.0,15.876775,266.09958,36.0,0.0,2022,1,7,17
2022-01-07,3.8715,83.0,-0.9408262,0.2,0.0,0.2,0.0,1009.0,1007.8809,100.0,19.803272,271.0416,37.8,0.0,2022,1,7,18
2022-01-07,3.8715,84.0,-1.2342067,0.0,0.0,0.0,0.0,1009.2,1008.08075,100.0,22.007162,273.75165,38.88,0.0,2022,1,7,19
2022-01-07,2.9215,91.0,-2.5788002,0.0,0.0,0.0,0.0,1009.9,1008.7761,72.0,24.923338,280.82297,44.639996,0.0,2022,1,7,20
2022-01-07,3.0215,93.0,-2.5181444,0.0,0.0,0.0,0.0,1010.2,1009.0761,96.0,25.671307,284.6209,39.239998,0.0,2022,1,7,21
2022-01-07,3.6715,83.0,-2.3046174,0.0,0.0,0.0,0.0,1010.9,1009.7779,100.0,27.56058,293.8865,40.68,0.0,2022,1,7,22
2022-01-07,3.0215,85.0,-2.515141,0.0,0.0,0.0,0.0,1011.4,1010.2748,58.0,24.20314,292.751,39.6,0.0,2022,1,7,23
2022-01-08,2.2215002,89.0,-2.9303322,0.0,0.0,0.0,0.0,1011.6,1010.47144,13.0,21.398056,282.63336,42.839996,0.0,2022,1,8,0
2022-01-08,1.5715001,91.0,-3.0252879,0.0,0.0,0.0,0.0,1011.4,1010.2688,12.0,17.227419,280.84027,37.44,0.0,2022,1,8,1
2022-01-08,1.7715001,90.0,-2.773344,0.0,0.0,0.0,0.0,1011.1,1009.97003,100.0,16.919998,270.0,34.56,0.0,2022,1,8,2
2022-01-08,2.0715,89.0,-2.478122,0.0,0.0,0.0,0.0,1010.9,1009.77155,100.0,17.106628,261.52893,31.68,0.0,2022,1,8,3
